v101,v102,v104,v106,v113,v115,v116,v119,v120,v121,v122,v123,v124,v125,v127,v128,v129,v130,v131,v133,v135,v136,v137,v138,v139,v140,v149,v150,v151,v152,v153,v155,v157,v158,v159,v161,v170,v190,v191,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v213,v215,v216,v217,v218,v219,v220,v224,v226,v227,v228,v235,v238,v244,v301,v312,v313,v361,v364,v379,v380,v393,v394,v501,v502,v513,v525,v531,v532,v536,v602,v605,v613,v614,v623,v624,v625,v626,v627,v628,v629,v012,v384a,v384b,v384c,treatment,outcome
11.0,1.0,95.0,3.0,13.0,996.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,31.0,4.0,2.0,12.0,1.0,4.0,1.0,1.0,11.0,1.0,5.0,8.0,1.0,25.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,5.0,115925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,0.0,1.0,1.0,2.0,5.0,5.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,18.0,1.0,1.0,0.0,1.0,0.0
1.0,2.0,25.0,0.0,21.0,30.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,32.0,1.0,3.0,0.0,1.0,8.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,56.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,-54062.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1.0,2.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,1.0,6.0,17.0,17.0,6.0,1.0,1.0,2.0,7.0,6.0,0.0,3.0,0.0,3.0,4.0,2.0,1.0,42.0,1.0,0.0,0.0,1.0,0.0
6.0,2.0,23.0,1.0,43.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,4.0,10.0,1.0,1.0,9.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,-51325.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,8.0,7.0,7.0,6.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0,14.0,3.0,1.0,3.0,5.0,95.0,7.0,0.0,4.0,0.0,4.0,95.0,95.0,95.0,30.0,1.0,0.0,0.0,1.0,
6.0,2.0,4.0,1.0,21.0,10.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,4.0,10.0,6.0,1.0,4.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,34.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,3.0,-33966.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,8.0,2.0,2.0,2.0,2.0,995.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,2.0,16.0,16.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,96.0,96.0,96.0,22.0,1.0,0.0,0.0,1.0,0.0
6.0,2.0,95.0,1.0,43.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,4.0,10.0,4.0,1.0,4.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,-69810.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,5.0,2.0,2.0,2.0,2.0,995.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,98.0,8.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0
6.0,2.0,95.0,1.0,21.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,4.0,10.0,4.0,1.0,4.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,25.0,0.0,1.0,0.0,2.0,1.0,8.0,0.0,2.0,-58782.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,995.0,0.0,8.0,2.0,2.0,2.0,2.0,995.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0,18.0,6.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0
6.0,2.0,20.0,0.0,21.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,4.0,10.0,0.0,1.0,10.0,3.0,1.0,6.0,2.0,0.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,-35647.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,120.0,1.0,8.0,8.0,8.0,6.0,8.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,3.0,18.0,18.0,0.0,1.0,1.0,2.0,95.0,7.0,0.0,3.0,0.0,3.0,95.0,95.0,95.0,35.0,1.0,0.0,0.0,1.0,0.0
7.0,2.0,95.0,0.0,43.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,13.0,1.0,22.0,0.0,1.0,9.0,1.0,2.0,7.0,2.0,0.0,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,-58626.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,5.0,7.0,7.0,6.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,98.0,8.0,0.0,0.0,1.0,1.0,4.0,18.0,18.0,0.0,1.0,1.0,2.0,9.0,6.0,0.0,1.0,0.0,1.0,4.0,5.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0
8.0,2.0,95.0,1.0,43.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,3.0,16.0,8.0,1.0,6.0,1.0,1.0,8.0,2.0,2.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,-79917.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,302.0,0.0,2.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,1.0,0.0,1.0,1.0,3.0,13.0,13.0,0.0,3.0,1.0,2.0,5.0,5.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,1.0,14.0,20.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,-42532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,16.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,1.0,
3.0,2.0,95.0,1.0,42.0,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,4.0,1.0,6.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,35.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,2.0,-59362.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,995.0,0.0,3.0,1.0,1.0,1.0,1.0,995.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,0.0,1.0,1.0,1.0,1.0,17.0,17.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,0.0,41.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,4.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,-25511.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,108.0,1.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,0.0,1.0,1.0,1.0,4.0,17.0,17.0,0.0,1.0,2.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,1.0,41.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,4.0,1.0,6.0,1.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,57.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,4.0,-32077.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,995.0,0.0,2.0,5.0,5.0,5.0,5.0,995.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,1.0,6.0,14.0,14.0,0.0,1.0,3.0,5.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,0.0,42.0,0.0,0.0,0.0,1.0,
3.0,2.0,1.0,2.0,14.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,4.0,1.0,10.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,28.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,4.0,-27685.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,995.0,0.0,3.0,1.0,1.0,1.0,1.0,995.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,24.0,24.0,0.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,28.0,0.0,0.0,0.0,1.0,
3.0,2.0,28.0,1.0,41.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,53.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,4.0,-29227.0,6.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,401.0,0.0,5.0,4.0,4.0,4.0,6.0,12.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,6.0,18.0,18.0,0.0,1.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,0.0,47.0,1.0,1.0,0.0,1.0,0.0
3.0,2.0,28.0,1.0,21.0,30.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,1.0,1.0,2.0,1.0,4.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,50.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,4.0,-21158.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,0.0,2.0,4.0,4.0,4.0,4.0,995.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,6.0,18.0,18.0,0.0,3.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,0.0,2.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,0.0,21.0,180.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,-43546.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,303.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0,16.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,0.0,21.0,140.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,21.0,31.0,4.0,1.0,0.0,1.0,8.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,4.0,-16456.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,104.0,1.0,3.0,7.0,7.0,6.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,0.0,1.0,1.0,1.0,6.0,12.0,12.0,0.0,1.0,3.0,5.0,7.0,6.0,0.0,4.0,0.0,4.0,3.0,4.0,0.0,40.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,2.0,21.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,31.0,1.0,1.0,9.0,1.0,2.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,28.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,4.0,-11407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,16.0,2.0,0.0,0.0,1.0,1.0,2.0,14.0,14.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,21.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,1.0,14.0,75.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,12.0,4.0,1.0,4.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,26.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,-62328.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0,17.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,0.0,14.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,4.0,1.0,0.0,1.0,6.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,-38043.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,202.0,1.0,8.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,6.0,12.0,12.0,6.0,1.0,3.0,5.0,10.0,6.0,0.0,4.0,0.0,4.0,5.0,5.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,0.0,21.0,120.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,21.0,31.0,4.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,-8420.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,301.0,1.0,8.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,0.0,1.0,1.0,1.0,5.0,12.0,12.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,7.0,0.0,7.0,2.0,2.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,0.0,14.0,240.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,4.0,1.0,0.0,1.0,5.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,-43062.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,8.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,0.0,1.0,1.0,1.0,5.0,12.0,12.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,0.0,42.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,4.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,-31480.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,314.0,0.0,2.0,4.0,4.0,4.0,4.0,14.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,0.0,1.0,1.0,1.0,3.0,13.0,13.0,0.0,1.0,3.0,5.0,98.0,7.0,3.0,4.0,3.0,4.0,98.0,98.0,98.0,37.0,0.0,0.0,0.0,1.0,0.0
8.0,2.0,95.0,2.0,21.0,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,3.0,8.0,9.0,1.0,8.0,2.0,2.0,8.0,2.0,3.0,3.0,2.0,39.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,-72433.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,401.0,0.0,4.0,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,98.0,8.0,1.0,1.0,2.0,1.0,1.0,18.0,18.0,0.0,2.0,1.0,2.0,4.0,4.0,2.0,7.0,2.0,7.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0
7.0,2.0,95.0,1.0,14.0,180.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,3.0,9.0,3.0,1.0,8.0,3.0,1.0,7.0,2.0,1.0,2.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,3.0,-44223.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,104.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,1.0,0.0,1.0,1.0,3.0,18.0,17.0,3.0,1.0,1.0,2.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,30.0,1.0,0.0,0.0,1.0,
7.0,2.0,95.0,1.0,14.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,3.0,9.0,2.0,1.0,9.0,1.0,2.0,7.0,2.0,1.0,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,-25470.0,8.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125.0,1.0,3.0,8.0,8.0,6.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,1.0,0.0,1.0,1.0,5.0,16.0,16.0,0.0,1.0,3.0,5.0,8.0,6.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0
10.0,1.0,95.0,2.0,12.0,996.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,33.0,31.0,31.0,4.0,2.0,10.0,1.0,7.0,1.0,3.0,10.0,1.0,3.0,3.0,2.0,45.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,270347.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,3.0,18.0,18.0,6.0,1.0,1.0,2.0,7.0,6.0,0.0,3.0,0.0,3.0,2.0,5.0,0.0,28.0,1.0,1.0,0.0,1.0,0.0
7.0,2.0,95.0,0.0,14.0,200.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,3.0,9.0,0.0,1.0,8.0,2.0,1.0,7.0,2.0,0.0,2.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,-40670.0,7.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,116.0,1.0,3.0,7.0,7.0,6.0,7.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,1.0,0.0,1.0,1.0,5.0,22.0,97.0,2.0,3.0,3.0,5.0,3.0,3.0,0.0,4.0,0.0,4.0,2.0,1.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0
4.0,2.0,95.0,1.0,41.0,18.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,3.0,2.0,2.0,1.0,6.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,40.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,3.0,-34561.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,995.0,0.0,1.0,3.0,3.0,3.0,3.0,995.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0,15.0,6.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0
7.0,2.0,95.0,0.0,21.0,60.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,12.0,3.0,7.0,0.0,1.0,6.0,1.0,1.0,7.0,2.0,0.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,-46895.0,7.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,5.0,6.0,6.0,6.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,1.0,0.0,1.0,1.0,5.0,15.0,15.0,6.0,1.0,3.0,5.0,8.0,6.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,38.0,0.0,0.0,0.0,1.0,
7.0,2.0,95.0,0.0,14.0,120.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,21.0,31.0,2.0,2.0,0.0,1.0,9.0,1.0,2.0,7.0,2.0,0.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,30233.0,9.0,3.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,5.0,7.0,7.0,6.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,1.0,6.0,15.0,15.0,6.0,1.0,3.0,5.0,98.0,7.0,0.0,4.0,0.0,4.0,98.0,98.0,98.0,42.0,0.0,0.0,0.0,1.0,
7.0,2.0,17.0,0.0,41.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,3.0,7.0,0.0,1.0,7.0,2.0,1.0,7.0,2.0,0.0,2.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,-54884.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,308.0,0.0,4.0,4.0,4.0,4.0,4.0,997.0,3.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,1.0,1.0,1.0,1.0,4.0,17.0,17.0,0.0,1.0,1.0,2.0,8.0,6.0,2.0,7.0,2.0,7.0,4.0,4.0,0.0,34.0,0.0,0.0,0.0,1.0,1.0
7.0,2.0,14.0,1.0,14.0,240.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,21.0,31.0,2.0,2.0,4.0,1.0,9.0,2.0,1.0,7.0,2.0,1.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,-20436.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,312.0,0.0,5.0,7.0,7.0,6.0,7.0,12.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,3.0,14.0,14.0,0.0,1.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,0.0,32.0,0.0,0.0,0.0,1.0,
4.0,2.0,95.0,0.0,43.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,3.0,2.0,0.0,1.0,5.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,35.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,4.0,-30880.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,303.0,0.0,4.0,3.0,4.0,4.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,1.0,1.0,1.0,1.0,3.0,21.0,21.0,0.0,1.0,3.0,5.0,4.0,4.0,1.0,7.0,1.0,7.0,2.0,2.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0
