v101,v102,v104,v106,v113,v115,v116,v119,v120,v121,v122,v123,v124,v125,v127,v128,v129,v130,v131,v133,v135,v136,v137,v138,v139,v140,v149,v150,v151,v152,v153,v155,v157,v158,v159,v161,v167,v170,v190,v191,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v213,v215,v216,v217,v218,v219,v220,v224,v226,v227,v228,v235,v238,v244,v301,v312,v313,v361,v364,v393,v394,v501,v502,v513,v525,v531,v532,v536,v602,v605,v613,v614,v623,v624,v625,v626,v627,v628,v629,v012,v384a,v384b,v384c,treatment,outcome
4.0,2.0,1.0,2.0,14.0,8.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,31.0,31.0,2.0,19.0,12.0,1.0,4.0,0.0,2.0,4.0,2.0,4.0,10.0,2.0,48.0,0.0,2.0,0.0,1.0,0.0,7.0,2.0,1.0,4.0,72987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,3.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,
4.0,2.0,11.0,0.0,32.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,31.0,2.0,17.0,0.0,1.0,8.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,42.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,2.0,-69821.0,7.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,203.0,1.0,3.0,6.0,6.0,6.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,19.0,19.0,6.0,1.0,1.0,2.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,30.0,0.0,0.0,0.0,1.0,
4.0,2.0,11.0,2.0,32.0,110.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,31.0,2.0,19.0,8.0,1.0,5.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,27.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,-93829.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,313.0,0.0,1.0,3.0,3.0,3.0,3.0,997.0,3.0,0.0,3.0,1.0,8.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,13.0,13.0,0.0,2.0,1.0,2.0,5.0,5.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,23.0,0.0,0.0,0.0,1.0,1.0
4.0,2.0,95.0,1.0,32.0,25.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,12.0,1.0,17.0,5.0,1.0,8.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,42.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,0.0,1.0,-95121.0,14.0,2.0,1.0,1.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,112.0,1.0,2.0,5.0,5.0,5.0,14.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,1.0,5.0,2.0,6.0,18.0,17.0,3.0,3.0,3.0,5.0,6.0,6.0,0.0,8.0,0.0,8.0,3.0,3.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,95.0,0.0,42.0,10.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,1.0,13.0,0.0,1.0,6.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,58.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,0.0,2.0,-70347.0,6.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,203.0,1.0,2.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,16.0,16.0,6.0,1.0,3.0,5.0,5.0,5.0,0.0,4.0,0.0,4.0,2.0,3.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0
4.0,2.0,95.0,1.0,32.0,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,2.0,17.0,4.0,1.0,6.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,64.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,1.0,-88633.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,304.0,0.0,4.0,2.0,3.0,3.0,2.0,4.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,16.0,16.0,0.0,1.0,1.0,2.0,8.0,6.0,1.0,7.0,1.0,7.0,4.0,4.0,0.0,25.0,0.0,0.0,0.0,1.0,
1.0,2.0,95.0,0.0,42.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,1.0,13.0,0.0,1.0,9.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,-93843.0,11.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,203.0,1.0,1.0,8.0,8.0,6.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,11.0,11.0,0.0,1.0,3.0,5.0,7.0,6.0,0.0,4.0,0.0,4.0,3.0,4.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0
5.0,1.0,95.0,2.0,31.0,20.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,17.0,7.0,1.0,22.0,3.0,6.0,5.0,1.0,3.0,1.0,2.0,30.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,4.0,109862.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,116.0,1.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,16.0,16.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,31.0,1.0,0.0,0.0,1.0,
5.0,1.0,5.0,2.0,31.0,20.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,17.0,10.0,1.0,22.0,3.0,6.0,5.0,1.0,3.0,10.0,2.0,30.0,0.0,2.0,0.0,0.0,1.0,7.0,5.0,0.0,4.0,109862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,1.0,2.0,4.0,5.0,5.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0
5.0,1.0,95.0,1.0,31.0,20.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,17.0,6.0,1.0,22.0,3.0,6.0,5.0,1.0,2.0,10.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,109862.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,128.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,15.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,20.0,1.0,1.0,0.0,1.0,
5.0,1.0,95.0,2.0,72.0,30.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,34.0,31.0,2.0,19.0,11.0,1.0,9.0,1.0,4.0,5.0,1.0,3.0,5.0,2.0,60.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,147535.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,18.0,0.0,1.0,2.0,4.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,27.0,1.0,0.0,0.0,1.0,
5.0,1.0,95.0,1.0,72.0,30.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,34.0,31.0,2.0,19.0,3.0,1.0,9.0,1.0,4.0,5.0,1.0,1.0,5.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,147535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,18.0,18.0,0.0,1.0,2.0,4.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,95.0,2.0,43.0,50.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,31.0,2.0,13.0,6.0,1.0,7.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,50.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,-66226.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,303.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,1.0,2.0,4.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,1.0,31.0,10.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,19.0,6.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,-5853.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,16.0,16.0,0.0,1.0,1.0,1.0,7.0,6.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,25.0,0.0,0.0,0.0,1.0,
5.0,1.0,7.0,2.0,72.0,20.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,19.0,8.0,1.0,10.0,2.0,1.0,5.0,1.0,3.0,8.0,1.0,21.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,4.0,97085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,3.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,19.0,1.0,0.0,0.0,1.0,
3.0,2.0,95.0,1.0,21.0,996.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,31.0,2.0,19.0,5.0,1.0,9.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,60.0,0.0,1.0,0.0,2.0,0.0,8.0,3.0,0.0,3.0,-34883.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,3.0,8.0,8.0,6.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,18.0,18.0,0.0,1.0,3.0,5.0,8.0,6.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,7.0,2.0,31.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,31.0,2.0,19.0,9.0,1.0,7.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,30.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,-54099.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,303.0,0.0,2.0,3.0,4.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,15.0,15.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,7.0,1.0,7.0,2.0,2.0,0.0,24.0,0.0,0.0,0.0,1.0,1.0
5.0,1.0,95.0,0.0,72.0,996.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,31.0,2.0,19.0,0.0,1.0,11.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,41.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,4.0,96978.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116.0,1.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,15.0,15.0,0.0,1.0,2.0,4.0,6.0,6.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,38.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,2.0,32.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,31.0,2.0,19.0,8.0,1.0,8.0,3.0,2.0,3.0,2.0,3.0,5.0,2.0,70.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,-81239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,18.0,0.0,0.0,0.0,1.0,
3.0,2.0,2.0,2.0,31.0,15.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,33.0,31.0,2.0,19.0,7.0,1.0,13.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,34.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,-7048.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,2.0,3.0,3.0,3.0,3.0,997.0,5.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,13.0,13.0,0.0,2.0,2.0,4.0,4.0,4.0,3.0,9.0,3.0,9.0,2.0,2.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,0.0,31.0,5.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,19.0,0.0,1.0,13.0,1.0,4.0,3.0,2.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,-1240.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,995.0,0.0,2.0,5.0,5.0,5.0,5.0,997.0,5.0,1.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,15.0,15.0,0.0,1.0,1.0,3.0,6.0,6.0,3.0,3.0,3.0,3.0,4.0,2.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,2.0,31.0,5.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,19.0,7.0,1.0,13.0,1.0,4.0,3.0,2.0,3.0,10.0,1.0,50.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,-1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,16.0,0.0,1.0,2.0,4.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,0.0,0.0,32.0,20.0,23.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,11.0,22.0,31.0,2.0,19.0,0.0,1.0,15.0,1.0,4.0,3.0,2.0,0.0,3.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,4600.0,6.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,401.0,0.0,2.0,5.0,5.0,5.0,6.0,12.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,2.0,5.0,16.0,16.0,0.0,3.0,3.0,5.0,6.0,6.0,3.0,4.0,3.0,4.0,3.0,3.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,16.0,0.0,31.0,5.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,14.0,0.0,1.0,15.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,4.0,63764.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,203.0,1.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,15.0,15.0,0.0,2.0,1.0,2.0,6.0,6.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,23.0,0.0,31.0,15.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,14.0,0.0,1.0,5.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,3.0,-8046.0,8.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,203.0,1.0,2.0,7.0,7.0,6.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,2.0,6.0,14.0,14.0,6.0,3.0,3.0,5.0,8.0,6.0,0.0,8.0,0.0,8.0,4.0,4.0,0.0,40.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,0.0,43.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,2.0,19.0,0.0,1.0,16.0,3.0,3.0,3.0,2.0,0.0,11.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,-79696.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,0.0,1.0,1.0,3.0,5.0,5.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0
4.0,2.0,95.0,0.0,43.0,15.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,22.0,2.0,17.0,0.0,1.0,9.0,2.0,2.0,4.0,2.0,0.0,3.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,-86701.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,18.0,18.0,0.0,3.0,1.0,2.0,6.0,6.0,0.0,8.0,0.0,8.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,1.0,1.0
4.0,2.0,10.0,0.0,51.0,996.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,2.0,17.0,0.0,1.0,11.0,3.0,3.0,4.0,2.0,0.0,2.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,-80754.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,103.0,1.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0,16.0,6.0,1.0,1.0,3.0,5.0,5.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,10.0,1.0,42.0,20.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,31.0,31.0,2.0,95.0,5.0,1.0,7.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,60.0,0.0,0.0,0.0,2.0,0.0,7.0,4.0,0.0,4.0,43071.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,3.0,18.0,18.0,0.0,1.0,2.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,28.0,0.0,0.0,0.0,1.0,1.0
4.0,2.0,95.0,0.0,51.0,996.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,2.0,17.0,0.0,1.0,11.0,3.0,3.0,4.0,2.0,0.0,10.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0,-80754.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,303.0,0.0,3.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0,16.0,0.0,1.0,3.0,5.0,14.0,6.0,0.0,4.0,0.0,4.0,5.0,9.0,0.0,35.0,0.0,0.0,0.0,1.0,
3.0,2.0,95.0,1.0,43.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,2.0,19.0,4.0,1.0,13.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,51.0,0.0,0.0,0.0,2.0,0.0,8.0,12.0,0.0,1.0,-82919.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,1.0,2.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,15.0,15.0,0.0,1.0,1.0,2.0,8.0,6.0,0.0,3.0,0.0,3.0,4.0,4.0,0.0,35.0,0.0,0.0,0.0,1.0,
3.0,2.0,95.0,0.0,32.0,45.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,2.0,19.0,0.0,1.0,9.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,-86018.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,2.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,13.0,13.0,0.0,1.0,2.0,4.0,7.0,6.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,0.0,42.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,19.0,0.0,1.0,6.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,45.0,0.0,0.0,0.0,2.0,0.0,7.0,36.0,0.0,4.0,21044.0,8.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,4.0,6.0,6.0,6.0,8.0,997.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0,0.0,3.0,3.0,5.0,4.0,4.0,0.0,8.0,0.0,8.0,2.0,2.0,0.0,45.0,0.0,0.0,0.0,1.0,1.0
3.0,2.0,95.0,0.0,31.0,10.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,31.0,2.0,95.0,0.0,1.0,12.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,52.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,4.0,30353.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,15.0,15.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,45.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,2.0,0.0,31.0,20.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,31.0,31.0,2.0,95.0,0.0,1.0,11.0,2.0,4.0,3.0,2.0,0.0,13.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,57338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,14.0,0.0,1.0,2.0,4.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,15.0,0.0,0.0,0.0,1.0,
2.0,1.0,95.0,2.0,14.0,15.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,31.0,31.0,2.0,95.0,10.0,1.0,6.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,63.0,0.0,2.0,0.0,0.0,2.0,8.0,2.0,0.0,4.0,19132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0
