v101,v102,v104,v106,v113,v115,v116,v119,v120,v121,v122,v123,v124,v125,v127,v128,v129,v130,v131,v133,v135,v136,v137,v138,v139,v140,v149,v150,v151,v152,v153,v155,v157,v158,v159,v161,v167,v190,v191,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v213,v215,v216,v217,v218,v219,v220,v224,v226,v227,v228,v235,v238,v301,v312,v313,v361,v364,v393,v394,v501,v502,v513,v525,v531,v532,v536,v602,v605,v613,v614,v623,v624,v625,v626,v627,v628,v629,v012,v384a,v384b,v384c,treatment,outcome
9.0,1.0,96.0,2.0,97.0,997.0,97.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,2.0,6.0,12.0,2.0,6.0,1.0,3.0,97.0,7.0,4.0,12.0,1.0,33.0,7.0,2.0,0.0,2.0,2.0,97.0,1.0,4.0,86498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,3.0,2.0,4.0,2.0,2.0,0.0,8.0,0.0,8.0,1.0,1.0,0.0,21.0,1.0,1.0,0.0,0.0,
9.0,1.0,3.0,2.0,12.0,996.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,34.0,21.0,2.0,3.0,10.0,1.0,4.0,1.0,1.0,9.0,1.0,3.0,2.0,1.0,31.0,0.0,2.0,0.0,2.0,2.0,5.0,5.0,5.0,128346.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,304.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0,16.0,0.0,1.0,5.0,7.0,3.0,3.0,0.0,4.0,3.0,4.0,1.0,2.0,0.0,28.0,1.0,1.0,0.0,0.0,1.0
9.0,1.0,2.0,1.0,11.0,996.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,34.0,32.0,2.0,96.0,7.0,1.0,11.0,1.0,3.0,9.0,1.0,1.0,12.0,1.0,68.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,5.0,255161.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,2.0,3.0,17.0,17.0,0.0,3.0,1.0,2.0,4.0,4.0,0.0,8.0,0.0,8.0,2.0,2.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0
9.0,1.0,7.0,3.0,12.0,996.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,34.0,21.0,2.0,6.0,13.0,1.0,3.0,1.0,1.0,9.0,1.0,5.0,2.0,1.0,27.0,0.0,2.0,1.0,2.0,2.0,5.0,1.0,5.0,121704.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,306.0,0.0,2.0,1.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,96.0,97.0,5.0,1.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,25.0,1.0,1.0,1.0,1.0,0.0
9.0,1.0,6.0,1.0,12.0,996.0,11.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,34.0,34.0,21.0,2.0,4.0,8.0,1.0,3.0,0.0,1.0,9.0,1.0,2.0,2.0,1.0,30.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,5.0,206375.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,96.0,14.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,24.0,1.0,1.0,0.0,0.0,0.0
9.0,1.0,3.0,2.0,12.0,996.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,2.0,5.0,12.0,1.0,7.0,1.0,2.0,9.0,1.0,4.0,2.0,1.0,40.0,0.0,2.0,0.0,2.0,2.0,5.0,10.0,5.0,112408.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,96.0,19.0,0.0,1.0,3.0,5.0,5.0,5.0,0.0,4.0,0.0,4.0,2.0,3.0,0.0,40.0,1.0,1.0,1.0,1.0,1.0
9.0,1.0,2.0,2.0,11.0,996.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,34.0,21.0,1.0,3.0,12.0,1.0,2.0,0.0,1.0,9.0,1.0,4.0,2.0,1.0,32.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,5.0,165515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,0.0,4.0,0.0,0.0,0.0,0.0,997.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,96.0,25.0,0.0,3.0,1.0,1.0,4.0,4.0,3.0,9.0,3.0,9.0,2.0,2.0,0.0,27.0,1.0,1.0,1.0,1.0,0.0
9.0,1.0,2.0,2.0,12.0,996.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,2.0,5.0,12.0,1.0,2.0,0.0,1.0,9.0,1.0,4.0,2.0,1.0,25.0,0.0,2.0,1.0,2.0,2.0,5.0,0.0,5.0,106875.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,201.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0,16.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,23.0,1.0,1.0,1.0,1.0,0.0
9.0,1.0,4.0,1.0,13.0,10.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,27.0,21.0,2.0,6.0,8.0,1.0,5.0,2.0,1.0,9.0,1.0,2.0,2.0,1.0,36.0,0.0,2.0,0.0,2.0,2.0,7.0,1.0,5.0,113925.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,303.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,15.0,15.0,0.0,1.0,3.0,5.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,30.0,1.0,1.0,0.0,1.0,0.0
9.0,1.0,6.0,1.0,13.0,5.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,27.0,21.0,2.0,3.0,8.0,1.0,5.0,2.0,1.0,9.0,1.0,2.0,2.0,1.0,28.0,0.0,2.0,0.0,2.0,2.0,7.0,0.0,5.0,96329.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,103.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,3.0,5.0,3.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,25.0,1.0,1.0,0.0,1.0,0.0
9.0,1.0,1.0,2.0,13.0,5.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,27.0,21.0,2.0,6.0,12.0,1.0,2.0,0.0,1.0,9.0,1.0,4.0,2.0,1.0,30.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,4.0,72920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,309.0,0.0,3.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,20.0,20.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,7.0,1.0,7.0,0.0,0.0,2.0,23.0,1.0,1.0,1.0,0.0,0.0
9.0,1.0,0.0,2.0,61.0,10.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,2.0,5.0,12.0,1.0,3.0,1.0,1.0,9.0,1.0,4.0,2.0,1.0,26.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,5.0,118320.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,24.0,1.0,1.0,0.0,1.0,0.0
9.0,1.0,7.0,2.0,13.0,10.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,32.0,2.0,7.0,11.0,1.0,4.0,1.0,1.0,9.0,1.0,3.0,2.0,1.0,29.0,0.0,2.0,2.0,2.0,2.0,5.0,0.0,5.0,110812.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,205.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,21.0,21.0,6.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,25.0,1.0,1.0,1.0,0.0,1.0
9.0,1.0,5.0,2.0,13.0,10.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,2.0,7.0,11.0,1.0,4.0,2.0,1.0,9.0,1.0,3.0,2.0,1.0,27.0,0.0,2.0,0.0,2.0,2.0,5.0,0.0,5.0,107425.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,401.0,0.0,8.0,2.0,2.0,2.0,2.0,12.0,0.0,0.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,23.0,1.0,1.0,1.0,1.0,0.0
9.0,1.0,15.0,1.0,12.0,996.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,32.0,2.0,9.0,7.0,1.0,5.0,2.0,1.0,9.0,1.0,1.0,2.0,1.0,40.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,187778.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,995.0,0.0,3.0,3.0,3.0,3.0,3.0,995.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,3.0,18.0,18.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,7.0,2.0,7.0,2.0,2.0,0.0,32.0,1.0,1.0,1.0,0.0,1.0
9.0,1.0,5.0,2.0,12.0,996.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,1.0,3.0,12.0,1.0,2.0,0.0,1.0,9.0,1.0,4.0,2.0,1.0,24.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,5.0,164833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,301.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,17.0,17.0,0.0,1.0,1.0,2.0,4.0,4.0,1.0,7.0,1.0,7.0,0.0,0.0,4.0,22.0,1.0,1.0,0.0,0.0,
9.0,1.0,8.0,2.0,12.0,996.0,11.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,34.0,32.0,32.0,2.0,4.0,12.0,1.0,4.0,0.0,1.0,9.0,1.0,4.0,2.0,1.0,34.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,5.0,217981.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,14.0,14.0,0.0,3.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,26.0,1.0,1.0,1.0,0.0,0.0
9.0,1.0,0.0,2.0,13.0,30.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,32.0,96.0,5.0,12.0,1.0,1.0,0.0,1.0,9.0,1.0,4.0,1.0,2.0,25.0,0.0,2.0,0.0,1.0,2.0,2.0,3.0,5.0,155764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,8.0,0.0,8.0,1.0,1.0,0.0,25.0,1.0,1.0,0.0,0.0,1.0
9.0,1.0,6.0,1.0,71.0,30.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,2.0,5.0,8.0,1.0,4.0,2.0,1.0,9.0,1.0,2.0,2.0,1.0,34.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,4.0,71415.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,995.0,0.0,1.0,2.0,2.0,2.0,2.0,995.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,17.0,17.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,0.0,25.0,1.0,1.0,1.0,1.0,0.0
9.0,1.0,3.0,2.0,71.0,3.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,2.0,3.0,10.0,1.0,3.0,1.0,1.0,9.0,1.0,3.0,2.0,1.0,27.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,5.0,206277.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,995.0,0.0,8.0,1.0,1.0,1.0,1.0,995.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0
9.0,1.0,3.0,1.0,11.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,21.0,2.0,4.0,8.0,1.0,4.0,2.0,1.0,9.0,1.0,2.0,2.0,1.0,23.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,4.0,46749.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,311.0,0.0,2.0,2.0,2.0,2.0,2.0,997.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,96.0,15.0,0.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,19.0,1.0,0.0,0.0,0.0,1.0
9.0,1.0,20.0,1.0,13.0,120.0,22.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,34.0,31.0,21.0,2.0,4.0,8.0,1.0,9.0,3.0,3.0,9.0,1.0,2.0,2.0,1.0,42.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,5.0,136821.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,106.0,1.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,3.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,15.0,15.0,0.0,1.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0
9.0,1.0,95.0,1.0,61.0,30.0,22.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,27.0,21.0,1.0,4.0,8.0,1.0,4.0,1.0,1.0,9.0,1.0,2.0,2.0,1.0,31.0,0.0,1.0,0.0,2.0,2.0,5.0,4.0,4.0,58251.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,96.0,97.0,5.0,1.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
9.0,1.0,12.0,3.0,11.0,996.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,34.0,21.0,1.0,5.0,14.0,1.0,3.0,1.0,2.0,9.0,1.0,5.0,1.0,2.0,31.0,0.0,2.0,2.0,2.0,2.0,2.0,6.0,5.0,265596.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,96.0,29.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,31.0,1.0,1.0,1.0,1.0,1.0
9.0,1.0,21.0,3.0,11.0,996.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,34.0,32.0,32.0,1.0,4.0,15.0,1.0,3.0,1.0,1.0,9.0,1.0,5.0,1.0,2.0,41.0,0.0,2.0,2.0,1.0,2.0,2.0,90.0,5.0,234440.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,302.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,21.0,21.0,0.0,3.0,3.0,5.0,3.0,3.0,0.0,4.0,0.0,4.0,1.0,1.0,1.0,41.0,1.0,1.0,1.0,0.0,0.0
9.0,1.0,0.0,2.0,12.0,996.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,21.0,2.0,3.0,12.0,1.0,3.0,0.0,1.0,9.0,1.0,4.0,2.0,1.0,27.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,96120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,96.0,16.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,17.0,0.0,0.0,1.0,0.0,
9.0,1.0,0.0,1.0,12.0,996.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,34.0,21.0,2.0,96.0,4.0,1.0,7.0,2.0,1.0,9.0,1.0,1.0,2.0,1.0,34.0,0.0,2.0,0.0,0.0,2.0,7.0,0.0,5.0,124929.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,203.0,1.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,96.0,15.0,0.0,1.0,1.0,2.0,8.0,6.0,0.0,3.0,0.0,3.0,5.0,3.0,0.0,31.0,0.0,1.0,0.0,1.0,
9.0,1.0,5.0,2.0,96.0,5.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,27.0,21.0,2.0,6.0,11.0,1.0,5.0,2.0,2.0,9.0,1.0,3.0,2.0,1.0,32.0,0.0,2.0,0.0,2.0,2.0,7.0,0.0,4.0,73825.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,202.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,96.0,16.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0
9.0,1.0,11.0,1.0,96.0,5.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,36.0,21.0,2.0,4.0,8.0,1.0,3.0,1.0,1.0,9.0,1.0,2.0,2.0,1.0,32.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,4.0,33907.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,18.0,18.0,0.0,1.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0
9.0,1.0,5.0,1.0,96.0,5.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,34.0,32.0,32.0,2.0,6.0,5.0,1.0,4.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,39.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,5.0,97832.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,8.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,16.0,16.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0
9.0,1.0,0.0,1.0,12.0,996.0,22.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,34.0,32.0,21.0,2.0,3.0,8.0,1.0,2.0,0.0,1.0,9.0,1.0,2.0,2.0,1.0,24.0,0.0,2.0,1.0,2.0,2.0,5.0,0.0,5.0,99133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,16.0,16.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,18.0,1.0,1.0,0.0,1.0,
9.0,1.0,9.0,1.0,13.0,10.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,22.0,21.0,4.0,4.0,8.0,1.0,6.0,1.0,1.0,9.0,1.0,2.0,3.0,2.0,50.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,4.0,30964.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,11.0,3.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,19.0,97.0,2.0,3.0,3.0,5.0,5.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,30.0,1.0,1.0,1.0,1.0,1.0
9.0,1.0,6.0,3.0,12.0,996.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,32.0,2.0,3.0,14.0,1.0,4.0,2.0,1.0,9.0,1.0,5.0,2.0,1.0,31.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,5.0,161293.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,201.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,22.0,22.0,0.0,1.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,27.0,1.0,1.0,1.0,0.0,0.0
9.0,1.0,3.0,2.0,12.0,996.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,32.0,21.0,2.0,3.0,12.0,1.0,3.0,1.0,1.0,9.0,1.0,4.0,2.0,1.0,25.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,5.0,223182.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,21.0,21.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,24.0,1.0,1.0,1.0,1.0,0.0
9.0,1.0,3.0,2.0,13.0,10.0,96.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,27.0,21.0,2.0,3.0,12.0,1.0,3.0,1.0,1.0,9.0,1.0,4.0,2.0,1.0,28.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,140615.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,21.0,1.0,1.0,1.0,1.0,0.0
9.0,1.0,0.0,2.0,13.0,10.0,96.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,27.0,21.0,2.0,6.0,12.0,1.0,2.0,0.0,1.0,9.0,1.0,4.0,2.0,1.0,34.0,0.0,2.0,1.0,1.0,2.0,5.0,1.0,4.0,72630.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,19.0,19.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,7.0,0.0,7.0,1.0,2.0,0.0,29.0,1.0,1.0,1.0,1.0,0.0
